"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"de Oliveira K.G.; de Lima R.R.S.; Moura H.M.D.A.; Bicudo T.D.C.; S. de Carvalho L.","de Oliveira, Keverson G. (57377071800); de Lima, Ramoni Renan S. (57377071900); Moura, Heloise M. de A. (57203656550); Bicudo, Tatiana de C. (8915745700); S. de Carvalho, Luciene (57377379200)","57377071800; 57377071900; 57203656550; 8915745700; 57377379200","Tangerine peel ashes applied as green catalyst: a biorefinery-based approach for biodiesel production","2022","Biofuels, Bioproducts and Biorefining","16","2","","548","561","13","3","10.1002/bbb.2327","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121469576&doi=10.1002%2fbbb.2327&partnerID=40&md5=1b03c0a8d2ed52e0869af6b6891454a2","Article","Final","","Scopus","2-s2.0-85121469576"
"Souza-Filho J.D.V.; Oliveira E.S.; Guedes J.B.; Silva Júnior J.B.A.; Alves C.R.F.; Coelho J.A.; Lima A.C.A.; Bastos-Neto M.; Sasaki J.M.; Mota F.S.B.; Loiola A.R.","Souza-Filho, José D.V. (58608779800); Oliveira, Edipo S. (57204128398); Guedes, Jadson B. (58608947700); Silva Júnior, João B.A. (58609636800); Alves, Conceição R.F. (57469831700); Coelho, Juliana A. (36636866300); Lima, Ari C.A. (37090465000); Bastos-Neto, Moisés (57204052305); Sasaki, José M. (7201437995); Mota, Francisco S.B. (56432482500); Loiola, Adonay R. (25422239700)","58608779800; 57204128398; 58608947700; 58609636800; 57469831700; 36636866300; 37090465000; 57204052305; 7201437995; 56432482500; 25422239700","Zeolite A grown on fiberglass: A prominent CO2 adsorbent for CO2/CH4 separation","2024","Colloids and Surfaces A: Physicochemical and Engineering Aspects","683","","132952","","","","1","10.1016/j.colsurfa.2023.132952","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185538284&doi=10.1016%2fj.colsurfa.2023.132952&partnerID=40&md5=f0f730afe73efd3dc2b0b77c20966e39","Article","Final","","Scopus","2-s2.0-85185538284"
"Corazza B.M.; Lacerda C.H.F.; Güth A.Z.; Marcançoli R.K.M.; Bianchini A.; Calderon E.N.; Capel K.C.C.; Conceição E.; Faria S.C.; Francini-Filho R.B.; Garrido A.G.; Guebert F.M.; Kitahara M.V.; Longo G.O.; Lotufo T.M.C.; Salvi K.P.; Segal B.; Sumida P.Y.G.; Zilberberg C.; Mies M.","Corazza, Beatriz M. (57219883613); Lacerda, Carlos H. F. (12040356300); Güth, Arthur Z. (14631953900); Marcançoli, Renata K. M. (58991557700); Bianchini, Adalto (7004945547); Calderon, Emiliano N. (55235748400); Capel, Kátia C. C. (48860915000); Conceição, Edmilson (58991414600); Faria, Samuel C. (55508368600); Francini-Filho, Ronaldo B. (6507776920); Garrido, Amana G. (57193524825); Guebert, Flávia M. (25225283600); Kitahara, Marcelo V. (23466725900); Longo, Guilherme O. (54979475700); Lotufo, Tito M. C. (6507056863); Salvi, Kely P. (57222495892); Segal, Bárbara (7102467545); Sumida, Paulo Y. G. (6603199696); Zilberberg, Carla (13409338400); Mies, Miguel (54785026800)","57219883613; 12040356300; 14631953900; 58991557700; 7004945547; 55235748400; 48860915000; 58991414600; 55508368600; 6507776920; 57193524825; 25225283600; 23466725900; 54979475700; 6507056863; 57222495892; 7102467545; 6603199696; 13409338400; 54785026800","No coral recovery three years after a major bleaching event in reefs in the Southwestern Atlantic refugium","2024","Marine Biology","171","5","114","","","","0","10.1007/s00227-024-04432-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190646095&doi=10.1007%2fs00227-024-04432-3&partnerID=40&md5=37a0c4ee80b8b983fc66ddf9e50283a3","Article","Final","","Scopus","2-s2.0-85190646095"
"de Oliveira L.D.; Mont’Alverne Jucá Seabra L.; Solans A.M.; Pinheiro L.G.B.; da Silva V.L.; Hendler V.M.; Kopper A.G.; Ruiz E.N.F.","de Oliveira, Luciana Dias (9634508000); Mont’Alverne Jucá Seabra, Larissa (58652529500); Solans, Andrea Mónica (55179080400); Pinheiro, Liana Galvão Bacurau (55758593900); da Silva, Vanuska Lima (57193167285); Hendler, Vanessa Magnus (58652367300); Kopper, Agnes Gomez (58652367400); Ruiz, Eliziane Nicolodi Francescato (55698984500)","9634508000; 58652529500; 55179080400; 55758593900; 57193167285; 58652367300; 58652367400; 55698984500","Food acceptability according to sociodiversity in school canteens in Brazil; [Aceptabilidad de alimentos según sociodiversidad en comedores escolares de Brasil]","2023","Archivos Latinoamericanos de Nutricion","73","2","","102","112","10","0","10.37527/2023.73.2.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174338069&doi=10.37527%2f2023.73.2.002&partnerID=40&md5=f8bd983af385d22e6e3214c398a1eab0","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85174338069"
"Cardoso M.M.L.; Sousa W.; Brasil J.; Costa M.R.A.; Becker V.; Attayde J.L.; Menezes R.F.","Cardoso, Maria Marcolina Lima (55851366400); Sousa, Wanessa (24339162100); Brasil, Jandeson (23088269500); Costa, Mariana Rodrigues Amaral (57004410300); Becker, Vanessa (23466395200); Attayde, José Luiz (6506892292); Menezes, Rosemberg F. (57224134581)","55851366400; 24339162100; 23088269500; 57004410300; 23466395200; 6506892292; 57224134581","Prolonged drought increases environmental heterogeneity and plankton dissimilarity between and within two semiarid shallow lakes over time","2022","Hydrobiologia","","","","","","","6","10.1007/s10750-022-04882-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130529634&doi=10.1007%2fs10750-022-04882-0&partnerID=40&md5=6a0a26a787d4d12bac41beb0f759b35f","Article","Article in press","","Scopus","2-s2.0-85130529634"
"de Oliveira Neta R.S.; Lima S.C.V.C.; do Nascimento L.L.; de Souza C.V.S.; de Oliveira Lyra C.; Marchioni D.M.L.; da Costa Oliveira A.G.R.","de Oliveira Neta, Rosa Sá (58773685700); Lima, Severina Carla Vieira Cunha (57218390090); do Nascimento, Lorena Lima (58774453200); de Souza, Camila Valdejane Silva (57219571051); de Oliveira Lyra, Clélia (55811730200); Marchioni, Dirce Maria Lobo (6603666634); da Costa Oliveira, Angelo Giuseppe Roncalli (55945395500)","58773685700; 57218390090; 58774453200; 57219571051; 55811730200; 6603666634; 55945395500","Indices for measurement of sustainable diets: A scoping review","2023","PLoS ONE","18","12 December","e0296026","","","","0","10.1371/journal.pone.0296026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180352240&doi=10.1371%2fjournal.pone.0296026&partnerID=40&md5=2b4ff86afc0cab1f2aece186d0251af2","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85180352240"
"Barbosa-Silva M.S.; Borburema H.D.S.; Fernandes F.O.; de Nóbrega M.F.; Marinho-Soriano E.","Barbosa-Silva, Marcelle Stephanne (57219903715); Borburema, Henrique D. S. (57219901263); Fernandes, Felipe de Oliveira (57202874919); de Nóbrega, Marcelo Francisco (57217768002); Marinho-Soriano, Eliane (6603002482)","57219903715; 57219901263; 57202874919; 57217768002; 6603002482","Projecting environmental suitability areas for the seaweed Gracilaria birdiae (Rhodophyta) in Brazil: Implications for the aquaculture pertaining to five environmentally crucial parameters","2023","Journal of Applied Phycology","35","2","","773","784","11","0","10.1007/s10811-023-02920-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148092043&doi=10.1007%2fs10811-023-02920-5&partnerID=40&md5=c9c7bbaa1e3c75f6692b6a74095e3743","Article","Final","","Scopus","2-s2.0-85148092043"
"Moura L.; González M.; Silva J.; Silva L.; Braga I.; Ferreira P.; Sampaio P.","Moura, Lawrence (57224745475); González, Mario (55237687400); Silva, Jéssica (59068475400); Silva, Lara (57198466771); Braga, Izaac (57211145279); Ferreira, Paula (57667535000); Sampaio, Priscila (57201209171)","57224745475; 55237687400; 59068475400; 57198466771; 57211145279; 57667535000; 57201209171","Evaluation of technological development of hydrogen fuel cells based on patent analysis","2024","AIMS Energy","12","1","","190","213","23","0","10.3934/energy.2024009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189326582&doi=10.3934%2fenergy.2024009&partnerID=40&md5=69aabc2f7cc8a44f3de603de1378184e","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85189326582"
"Souza M.C.M.; Maia F.A.D.; Pinto V.L.; Costa M.J.F.; Araújo A.M.M.; da Silva D.R.; Santos A.G.D.; Gondim A.D.","Souza, Márcio C.M. (58479488600); Maia, Francisco A.D. (7003626712); Pinto, Vasco L. (58479251600); Costa, Maria J.F. (55617498600); Araújo, Aruzza M.M. (57188686655); da Silva, Djalma R. (8342072100); Santos, Anne Gabriella D. (36026936300); Gondim, Amanda D. (6507576352)","58479488600; 7003626712; 58479251600; 55617498600; 57188686655; 8342072100; 36026936300; 6507576352","Highly porous cobalt and molybdenum-containing ordered silica applied to pyrolysis of sunflower oil into bio-hydrocarbons","2023","Renewable Energy","215","","118962","","","","0","10.1016/j.renene.2023.118962","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164295334&doi=10.1016%2fj.renene.2023.118962&partnerID=40&md5=54d43451146ced6d542b76733f35f4f9","Article","Final","","Scopus","2-s2.0-85164295334"
"Luza A.L.; Aued A.W.; Barneche D.R.; Dias M.S.; Ferreira C.E.L.; Floeter S.R.; Francini-Filho R.B.; Longo G.O.; Quimbayo J.P.; Bender M.G.","Luza, André L. (56012706700); Aued, Anaide W. (56716277900); Barneche, Diego R. (25642641700); Dias, Murilo S. (35317386200); Ferreira, Carlos E. L. (7202112414); Floeter, Sergio R. (6603097724); Francini-Filho, Ronaldo B. (6507776920); Longo, Guilherme O. (54979475700); Quimbayo, Juan P. (36158447200); Bender, Mariana G. (54390760500)","56012706700; 56716277900; 25642641700; 35317386200; 7202112414; 6603097724; 6507776920; 54979475700; 36158447200; 54390760500","Functional diversity patterns of reef fish, corals and algae in the Brazilian biogeographical province","2023","Journal of Biogeography","50","6","","1163","1176","13","3","10.1111/jbi.14599","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150882991&doi=10.1111%2fjbi.14599&partnerID=40&md5=1ec76862106c9dba8ff562c1a9f7ad23","Article","Final","","Scopus","2-s2.0-85150882991"
"Santos H.M.M.; Jochem L.F.; de Matos P.R.; Casagrande C.A.; Marinho É.P.; Szeląg M.; de Nóbrega A.C.V.","Santos, Humberto Mycael Mota (58139384200); Jochem, Lidiane Fernanda (56120113300); de Matos, Paulo Ricardo (57221700973); Casagrande, Cézar Augusto (57202252251); Marinho, Érika Pinto (7003317800); Szeląg, Maciej (56556612600); de Nóbrega, Ana Cecília Vieira (57220816708)","58139384200; 56120113300; 57221700973; 57202252251; 7003317800; 56556612600; 57220816708","Porcelain Tile Polishing Residue in Concrete as an Additive or Replacement for Portland Cement","2023","Applied Sciences (Switzerland)","13","5","2824","","","","4","10.3390/app13052824","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149971192&doi=10.3390%2fapp13052824&partnerID=40&md5=b17c20ec311c631a5f7f38c9e0f60af1","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85149971192"
"Medeiros Araújo de Moura L.C.; Orestes Aguirre González M.; de Oliveira Ferreira P.; Gonçalves Vasconcelos Sampaio P.","Medeiros Araújo de Moura, Lawrence Cézar (58791239000); Orestes Aguirre González, Mario (55237687400); de Oliveira Ferreira, Paula (57195755418); Gonçalves Vasconcelos Sampaio, Priscila (57201209171)","58791239000; 55237687400; 57195755418; 57201209171","Technology mapping of direct seawater electrolysis through patent analysis","2024","International Journal of Hydrogen Energy","56","","","1120","1131","11","0","10.1016/j.ijhydene.2023.12.251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181238190&doi=10.1016%2fj.ijhydene.2023.12.251&partnerID=40&md5=b4fab89fcc959913f26bf0f6e9bf6fa3","Article","Final","","Scopus","2-s2.0-85181238190"
"Silva B.K.D.N.; Costa R.L.; Silva F.D.D.S.; Vanderlei M.H.G.D.S.; da Silva H.J.F.; Júnior J.B.C.; Costa Júnior D.S.D.; Pedra G.U.; Pérez-Marin A.M.; Silva C.M.S.E.","Silva, Bruce Kelly da Nóbrega (58672481400); Costa, Rafaela Lisboa (56097009800); Silva, Fabrício Daniel dos Santos (57211584754); Vanderlei, Mário Henrique Guilherme dos Santos (57252695900); da Silva, Helder José Farias (57207796725); Júnior, Jório Bezerra Cabral (59158543400); Costa Júnior, Djailson Silva da (57130471200); Pedra, George Ulguim (57191617643); Pérez-Marin, Aldrin Martin (23502491300); Silva, Cláudio Moisés Santos e (57215141564)","58672481400; 56097009800; 57211584754; 57252695900; 57207796725; 59158543400; 57130471200; 57191617643; 23502491300; 57215141564","Proposal of an Agricultural Vulnerability Stochastic Model for the Rural Population of the Northeastern Region of Brazil","2023","Climate","11","10","211","","","","1","10.3390/cli11100211","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175355179&doi=10.3390%2fcli11100211&partnerID=40&md5=c56b2de20d07a36c5c60514fc6d8c5a7","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85175355179"
"da Silva R.A.D.; dos Santos Albuquerque N.; Lichston J.E.; Gondim A.D.; de Magalhães W.B.; Coelho A.G.; Rachmilevitch S.; Carvalho M.","da Silva, R.A.D. (57221817076); dos Santos Albuquerque, N. (59034293400); Lichston, J.E. (14522808300); Gondim, A.D. (6507576352); de Magalhães, W.B. (55874896100); Coelho, A.G. (59034293500); Rachmilevitch, S. (6507994130); Carvalho, M. (26655308900)","57221817076; 59034293400; 14522808300; 6507576352; 55874896100; 59034293500; 6507994130; 26655308900","Safflower seed production in semi-arid regions and greenhouse gas emissions","2024","International Journal of Environmental Science and Technology","","","","","","","0","10.1007/s13762-024-05660-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192168291&doi=10.1007%2fs13762-024-05660-2&partnerID=40&md5=f4ce5f35bb0bf48287e3ea0518a92605","Article","Article in press","","Scopus","2-s2.0-85192168291"
"Mello T.J.; Vieira E.A.; Garrido A.G.; Zilberberg C.; De Lima J.L.; Santos L.P.S.; Longo G.O.","Mello, Thayná Jeremias (50561821300); Vieira, Edson Aparecido (54789296700); Garrido, Amana Guedes (57193524825); Zilberberg, Carla (13409338400); De Lima, Juliana Lopes (58121161000); Santos, Lucas Penna Soares (55811050600); Longo, Guilherme Ortigara (54979475700)","50561821300; 54789296700; 57193524825; 13409338400; 58121161000; 55811050600; 54979475700","Drivers of temporal variation in benthic cover and coral health of an oceanic intertidal reef in Southwestern Atlantic","2023","Regional Studies in Marine Science","60","","102874","","","","2","10.1016/j.rsma.2023.102874","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149066271&doi=10.1016%2fj.rsma.2023.102874&partnerID=40&md5=4d251ba2991b36c21a2e37ffd7684e39","Article","Final","","Scopus","2-s2.0-85149066271"
"Albuquerque F.C.; Bleuel J.; Pinto M.P.; Longo G.O.","Albuquerque, Fabricio Claudino (58028283000); Bleuel, Jessica (57226513944); Pinto, Míriam Plaza (35726009200); Longo, Guilherme Ortigara (54979475700)","58028283000; 57226513944; 35726009200; 54979475700","In the right place at the right time: representativeness of corals within marine protected areas under warming scenarios in Brazil","2023","Ocean and Coastal Management","233","","106469","","","","1","10.1016/j.ocecoaman.2022.106469","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144621784&doi=10.1016%2fj.ocecoaman.2022.106469&partnerID=40&md5=ab93f544ac93c484f6778245ba5a44dd","Article","Final","","Scopus","2-s2.0-85144621784"
"Diniz H.A.A.; dos Anjos M.A.S.; Rocha A.K.A.; Ferreira R.L.S.","Diniz, Hugo A.A. (57374930000); dos Anjos, Marcos A.S. (51565394700); Rocha, Aretuza K.A. (57375359700); Ferreira, Ruan L.S. (57224946123)","57374930000; 51565394700; 57375359700; 57224946123","Effects of the use of agricultural ashes, metakaolin and hydrated-lime on the behavior of self-compacting concretes","2022","Construction and Building Materials","319","","126087","","","","21","10.1016/j.conbuildmat.2021.126087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121308107&doi=10.1016%2fj.conbuildmat.2021.126087&partnerID=40&md5=ce18b0fe63f75a829be80275318f69a2","Article","Final","","Scopus","2-s2.0-85121308107"
"de Almeida L.Q.; Costa M.R.P.S.; Frazão A.P.R.F.; de Freitas A.G.; de Souza E.A.; de Souza J.L.; de Matos L.S.; Juvenal P.H.S.; da Silva J.G.; Tirelo T.S.B.","de Almeida, Lutiane Queiroz (57189601394); Costa, Mariana Raissa Paula da Silva (58555050500); Frazão, Ana Paula Rodrigues Feitosa (58132363900); de Freitas, Anderson Gondim (58554506400); de Souza, Eduardo Azevedo (58555328600); de Souza, Jhonathan Lima (58172952400); de Matos, Lucíola Silva (58554482200); Juvenal, Pedro Henrique da Silva (58554757600); da Silva, Jeferson Gomes (58554482300); Tirelo, Thiago Santoro Baptista (58554757700)","57189601394; 58555050500; 58132363900; 58554506400; 58555328600; 58172952400; 58554482200; 58554757600; 58554482300; 58554757700","DISASTER RISK AND CLIMATE CHANGE: A BRIEF ANALYSIS FROM THE CASE STUDY OF GALINHOS, BRAZIL; [RIESGO DE DESASTRE Y CAMBIO CLIMÁTICO: UN BREVE ANÁLISIS A PARTIR DEL ESTUDIO DE CASO DE GALINHOS, BRASIL]","2023","Revista de Estudios Latinoamericanos sobre Reduccion del Riesgo de Desastres","7","2","","111","125","14","0","10.55467/reder.v7i2.127","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169134484&doi=10.55467%2freder.v7i2.127&partnerID=40&md5=b9facfe85d661b9c3422e77e59bf5796","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85169134484"
"Maia A.G.; Camargo-Valero M.A.; Trigg M.A.; Khan A.","Maia, Adelena Gonçalves (57192681322); Camargo-Valero, Miller Alonso (16642000800); Trigg, Mark A. (27468024100); Khan, Amirul (55800396100)","57192681322; 16642000800; 27468024100; 55800396100","Uncertainty and Sensitivity Analysis in Reservoir Modeling: a Monte Carlo Simulation Approach","2024","Water Resources Management","38","8","","2835","2850","15","0","10.1007/s11269-024-03794-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186178469&doi=10.1007%2fs11269-024-03794-z&partnerID=40&md5=070670837be32799ee8756ccf7cd09f7","Article","Final","","Scopus","2-s2.0-85186178469"
