"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Crous P.W.; Carnegie A.J.; Wingfield M.J.; Sharma R.; Mughini G.; Noordeloos M.E.; Santini A.; Shouche Y.S.; Bezerra J.D.P.; Dima B.; Guarnaccia V.; Imrefi I.; Jurjević Ž.; Knapp D.G.; Kovács G.M.; Magistà D.; Perrone G.; Rämä T.; Rebriev Y.A.; Shivas R.G.; Singh S.M.; Souza-Motta C.M.; Thangavel R.; Adhapure N.N.; Alexandrova A.V.; Alfenas A.C.; Alfenas R.F.; Alvarado P.; Alves A.L.; Andrade D.A.; Andrade J.P.; Barbosa R.N.; Barili A.; Barnes C.W.; Baseia I.G.; Bellanger J.-M.; Berlanas C.; Bessette A.E.; Bessette A.R.; Biketova A.Y.; Bomfim F.S.; Brandrud T.E.; Bransgrove K.; Brito A.C.Q.; Cano-Lira J.F.; Cantillo T.; Cavalcanti A.D.; Cheewangkoon R.; Chikowski R.S.; Conforto C.; Cordeiro T.R.L.; Craine J.D.; Cruz R.; Damm U.; De Oliveira R.J.V.; De Souza J.T.; De Souza H.G.; Dearnaley J.D.W.; Dimitrov R.A.; Dovana F.; Erhard A.; Esteve-Raventós F.; Félix C.R.; Ferisin G.; Fernandes R.A.; Ferreira R.J.; Ferro L.O.; Figueiredo C.N.; Frank J.L.; Freire K.T.L.S.; García D.; Gené J.; Gęsiorska A.; Gibertoni T.B.; Gondra R.A.G.; Gouliamova D.E.; Gramaje D.; Guard F.; Gusmão L.F.P.; Haitook S.; Hirooka Y.; Houbraken J.; Hubka V.; Inamdar A.; Iturriaga T.; Iturrieta-González I.; Jadan M.; Jiang N.; Justo A.; Kachalkin A.V.; Kapitonov V.I.; Karadelev M.; Karakehian J.; Kasuya T.; Kautmanová I.; Kruse J.; Kušan I.; Kuznetsova T.A.; Landell M.F.; Larsson K.-H.; Lee H.B.; Lima D.X.; Lira C.R.S.; Machado A.R.; Madrid H.; Magalhães O.M.C.; Majerova H.; Malysheva E.F.; Mapperson R.R.; Marbach P.A.S.; Martín M.P.; Martín-Sanz A.; Matočec N.; McTaggart A.R.; Mello J.F.; Melo R.F.R.; Mešić A.; Michereff S.J.; Miller A.N.; Minoshima A.; Molinero-Ruiz L.; Morozova O.V.; Mosoh D.; Nabe M.; Naik R.; Nara K.; Nascimento S.S.; Neves R.P.; Olariaga I.; Oliveira R.L.; Oliveira T.G.L.; Ono T.; Ordoñez M.E.; Ottoni A.M.; Paiva L.M.; Pancorbo F.; Pant B.; Pawłowska J.; Peterson S.W.; Raudabaugh D.B.; Rodríguez-Andrade E.; Rubio E.; Rusevska K.; Santiago A.L.C.M.A.; Santos A.C.S.; Santos C.; Sazanova N.A.; Shah S.; Sharma J.; Silva B.D.B.; Siquier J.L.; Sonawane M.S.; Stchigel A.M.; Svetasheva T.; Tamakeaw N.; Telleria M.T.; Tiago P.V.; Tian C.M.; Tkalčec Z.; Tomashevskaya M.A.; Truong H.H.; Vecherskii M.V.; Visagie C.M.; Vizzini A.; Yilmaz N.; Zmitrovich I.V.; Zvyagina E.A.; Boekhout T.; Kehlet T.; Læssøe T.; Groenewald J.Z.","Crous, P.W. (7101909107); Carnegie, A.J. (57222968421); Wingfield, M.J. (7102265584); Sharma, R. (57212897525); Mughini, G. (55559909800); Noordeloos, M.E. (6602460614); Santini, A. (7006434909); Shouche, Y.S. (6603919891); Bezerra, J.D.P. (54883257800); Dima, B. (56059016900); Guarnaccia, V. (26646530800); Imrefi, I. (57211459309); Jurjević, Ž. (6602557075); Knapp, D.G. (55042332200); Kovács, G.M. (26425077000); Magistà, D. (57164877900); Perrone, G. (7006216651); Rämä, T. (36991658600); Rebriev, Y.A. (17435497000); Shivas, R.G. (7003656158); Singh, S.M. (24523775100); Souza-Motta, C.M. (9334980000); Thangavel, R. (57191478016); Adhapure, N.N. (55683059400); Alexandrova, A.V. (7102641324); Alfenas, A.C. (7003875059); Alfenas, R.F. (36712930600); Alvarado, P. (35093674700); Alves, A.L. (57218105349); Andrade, D.A. (57216983335); Andrade, J.P. (55482021000); Barbosa, R.N. (55748046600); Barili, A. (57195268149); Barnes, C.W. (49860949400); Baseia, I.G. (6602907330); Bellanger, J.-M. (7005040229); Berlanas, C. (57192930475); Bessette, A.E. (6602545345); Bessette, A.R. (54945548600); Biketova, A.Yu. (56507238100); Bomfim, F.S. (57211461458); Brandrud, T.E. (6601973159); Bransgrove, K. (6505755106); Brito, A.C.Q. (57205718362); Cano-Lira, J.F. (7201865981); Cantillo, T. (58122372200); Cavalcanti, A.D. (57211315224); Cheewangkoon, R. (25929824000); Chikowski, R.S. (57035361900); Conforto, C. (25723227800); Cordeiro, T.R.L. (57195109401); Craine, J.D. (57211458517); Cruz, R. (59109332500); Damm, U. (8927781400); De Oliveira, R.J.V. (55964501300); De Souza, J.T. (12792943700); De Souza, H.G. (57211457697); Dearnaley, J.D.W. (6603438473); Dimitrov, R.A. (56719331100); Dovana, F. (57188439700); Erhard, A. (57211458256); Esteve-Raventós, F. (7004459829); Félix, C.R. (56825295500); Ferisin, G. (57210122438); Fernandes, R.A. (57218176267); Ferreira, R.J. (57192983536); Ferro, L.O. (57211455775); Figueiredo, C.N. (57207945852); Frank, J.L. (14037448200); Freire, K.T.L.S. (57204445640); García, D. (7202748129); Gené, J. (7006527920); Gęsiorska, A. (57203988978); Gibertoni, T.B. (6506468710); Gondra, R.A.G. (57211459106); Gouliamova, D.E. (6507356966); Gramaje, D. (24331188200); Guard, F. (57211453745); Gusmão, L.F.P. (7004400856); Haitook, S. (57211458876); Hirooka, Y. (8397483200); Houbraken, J. (12770401000); Hubka, V. (49963467400); Inamdar, A. (57203413094); Iturriaga, T. (55979519400); Iturrieta-González, I. (56413082700); Jadan, M. (14325182400); Jiang, N. (57206924148); Justo, A. (14834369300); Kachalkin, A.V. (25643200500); Kapitonov, V.I. (57189900249); Karadelev, M. (56006196000); Karakehian, J. (56113895500); Kasuya, T. (57202875954); Kautmanová, I. (24399097400); Kruse, J. (56895698400); Kušan, I. (56223812000); Kuznetsova, T.A. (57470920300); Landell, M.F. (23469724000); Larsson, K.-H. (7202534021); Lee, H.B. (56648376700); Lima, D.X. (56998301700); Lira, C.R.S. (57195259539); Machado, A.R. (55440420600); Madrid, H. (26656838200); Magalhães, O.M.C. (8393302500); Majerova, H. (57211454871); Malysheva, E.F. (15119177800); Mapperson, R.R. (56030670900); Marbach, P.A.S. (7006520311); Martín, M.P. (7406971964); Martín-Sanz, A. (35775416600); Matočec, N. (6508280191); McTaggart, A.R. (22951008200); Mello, J.F. (57205717018); Melo, R.F.R. (55145250800); Mešić, A. (7801327503); Michereff, S.J. (6506221596); Miller, A.N. (7406231251); Minoshima, A. (57193345715); Molinero-Ruiz, L. (36722087200); Morozova, O.V. (35969878000); Mosoh, D. (57211452674); Nabe, M. (59016632900); Naik, R. (58909610400); Nara, K. (7006725276); Nascimento, S.S. (56494558900); Neves, R.P. (8924356800); Olariaga, I. (13005514300); Oliveira, R.L. (57207874310); Oliveira, T.G.L. (38663123200); Ono, T. (57211463631); Ordoñez, M.E. (7003700108); Ottoni, A.M. (57211463044); Paiva, L.M. (36793885400); Pancorbo, F. (57193515780); Pant, B. (7005995491); Pawłowska, J. (55641955600); Peterson, S.W. (7202288357); Raudabaugh, D.B. (55913206600); Rodríguez-Andrade, E. (57200518389); Rubio, E. (58712913800); Rusevska, K. (23009723600); Santiago, A.L.C.M.A. (36918163000); Santos, A.C.S. (57191269275); Santos, C. (8620996200); Sazanova, N.A. (24339537000); Shah, S. (57204441900); Sharma, J. (57209867638); Silva, B.D.B. (16317388800); Siquier, J.L. (57203556043); Sonawane, M.S. (55804378200); Stchigel, A.M. (6603802331); Svetasheva, T. (6507134345); Tamakeaw, N. (57192982179); Telleria, M.T. (6701363104); Tiago, P.V. (18041068700); Tian, C.M. (9737194000); Tkalčec, Z. (6506805890); Tomashevskaya, M.A. (25625717200); Truong, H.H. (57211452811); Vecherskii, M.V. (15754916500); Visagie, C.M. (35231270300); Vizzini, A. (7003887651); Yilmaz, N. (35791366800); Zmitrovich, I.V. (56521442400); Zvyagina, E.A. (14624743200); Boekhout, T. (57202377362); Kehlet, T. (57211459379); Læssøe, T. (6602675942); Groenewald, J.Z. (7004957342)","7101909107; 57222968421; 7102265584; 57212897525; 55559909800; 6602460614; 7006434909; 6603919891; 54883257800; 56059016900; 26646530800; 57211459309; 6602557075; 55042332200; 26425077000; 57164877900; 7006216651; 36991658600; 17435497000; 7003656158; 24523775100; 9334980000; 57191478016; 55683059400; 7102641324; 7003875059; 36712930600; 35093674700; 57218105349; 57216983335; 55482021000; 55748046600; 57195268149; 49860949400; 6602907330; 7005040229; 57192930475; 6602545345; 54945548600; 56507238100; 57211461458; 6601973159; 6505755106; 57205718362; 7201865981; 58122372200; 57211315224; 25929824000; 57035361900; 25723227800; 57195109401; 57211458517; 59109332500; 8927781400; 55964501300; 12792943700; 57211457697; 6603438473; 56719331100; 57188439700; 57211458256; 7004459829; 56825295500; 57210122438; 57218176267; 57192983536; 57211455775; 57207945852; 14037448200; 57204445640; 7202748129; 7006527920; 57203988978; 6506468710; 57211459106; 6507356966; 24331188200; 57211453745; 7004400856; 57211458876; 8397483200; 12770401000; 49963467400; 57203413094; 55979519400; 56413082700; 14325182400; 57206924148; 14834369300; 25643200500; 57189900249; 56006196000; 56113895500; 57202875954; 24399097400; 56895698400; 56223812000; 57470920300; 23469724000; 7202534021; 56648376700; 56998301700; 57195259539; 55440420600; 26656838200; 8393302500; 57211454871; 15119177800; 56030670900; 7006520311; 7406971964; 35775416600; 6508280191; 22951008200; 57205717018; 55145250800; 7801327503; 6506221596; 7406231251; 57193345715; 36722087200; 35969878000; 57211452674; 59016632900; 58909610400; 7006725276; 56494558900; 8924356800; 13005514300; 57207874310; 38663123200; 57211463631; 7003700108; 57211463044; 36793885400; 57193515780; 7005995491; 55641955600; 7202288357; 55913206600; 57200518389; 58712913800; 23009723600; 36918163000; 57191269275; 8620996200; 24339537000; 57204441900; 57209867638; 16317388800; 57203556043; 55804378200; 6603802331; 6507134345; 57192982179; 6701363104; 18041068700; 9737194000; 6506805890; 25625717200; 57211452811; 15754916500; 35231270300; 7003887651; 35791366800; 56521442400; 14624743200; 57202377362; 57211459379; 6602675942; 7004957342","Fungal planet description sheets: 868-950","2019","Persoonia: Molecular Phylogeny and Evolution of Fungi","42","","","291","473","182","164","10.3767/persoonia.2019.42.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071851651&doi=10.3767%2fpersoonia.2019.42.11&partnerID=40&md5=80d93c8ed0beb63fbddb3d1ddb8a8d4b","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85071851651"
"da Silva M.D.V.; Lima Z.M.C.; Do Nascimento M.A.L.","da Silva, Maria Das Vitórias (58174850300); Lima, Zuleide Maria Carvalho (57212530123); Do Nascimento, Marcos Antônio Leite (55359812000)","58174850300; 57212530123; 55359812000","QUALITATIVE ASSESSMENT OF THE GEOMORPHOLOGICAL HERITAGE OF GALINHOS SPIT, IN THE NORTHERN COASTAL ZONE OF RIO GRANDE DO NORTE; [AVALIAÇÃO QUALITATIVA DO PATRIMÔNIO GEOMORFOLÓGICO DO SPIT DE GALINHOS, PORÇÃO NORTE DA ZONA COSTEIRA DO RIO GRANDE DO NORTE]; [EVALUACIÓN CUALITATIVA DEL PATRIMONIO GEOMORFOLÓGICO DEL SPIT DE GALINHOS, FRACCIÓN NORTE DE LA ZONA COSTERA DE RIO GRANDE DO NORTE]","2020","Revista de Geociencias do Nordeste","6","2","","309","318","9","0","10.21680/2447-3359.2020v6n2ID19834","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152027400&doi=10.21680%2f2447-3359.2020v6n2ID19834&partnerID=40&md5=6395b7c6d1b04bcff21fc50deff26593","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85152027400"
"Araújo M.C.B.; Da Costa M.F.; Silva-Cavalcanti J.S.; Magarotto M.G.","Araújo, Maria Christina B. (59029523800); Da Costa, Monica Ferreira (7402846796); Silva-Cavalcanti, Jacqueline S. (26030091200); Magarotto, Mateus G. (56976393600)","59029523800; 7402846796; 26030091200; 56976393600","Did Boa Viagem Beach Environmental Quality Change after 10 Years?","2020","Journal of Coastal Research","95","sp1","","748","752","4","3","10.2112/SI95-146.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085498356&doi=10.2112%2fSI95-146.1&partnerID=40&md5=953f622a41d7b7081a45c0f1831927ff","Article","Final","","Scopus","2-s2.0-85085498356"
"Van Stappen G.; Sui L.; Hoa V.N.; Tamtin M.; Nyonje B.; de Medeiros Rocha R.; Sorgeloos P.; Gajardo G.","Van Stappen, Gilbert (6602847298); Sui, Liying (23006421400); Hoa, Van Nguyen (57216676669); Tamtin, Montakan (6507204875); Nyonje, Betty (6504759916); de Medeiros Rocha, Renato (24316129300); Sorgeloos, Patrick (7006313527); Gajardo, Gonzalo (6603798118)","6602847298; 23006421400; 57216676669; 6507204875; 6504759916; 24316129300; 7006313527; 6603798118","Review on integrated production of the brine shrimp Artemia in solar salt ponds","2020","Reviews in Aquaculture","12","2","","1054","1071","17","57","10.1111/raq.12371","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083987960&doi=10.1111%2fraq.12371&partnerID=40&md5=f18b527d58714f26df60a6b6f2fc855f","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85083987960"
"Ger K.A.; Naus-Wiezer S.; De Meester L.; Lürling M.","Ger, Kemal Ali (24366701600); Naus-Wiezer, Suzanne (55334123200); De Meester, Luc (7004998563); Lürling, Miquel (6701468030)","24366701600; 55334123200; 7004998563; 6701468030","Zooplankton grazing selectivity regulates herbivory and dominance of toxic phytoplankton over multiple prey generations","2019","Limnology and Oceanography","64","3","","1214","1227","13","52","10.1002/lno.11108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065322658&doi=10.1002%2flno.11108&partnerID=40&md5=046c4531ab070d71f86bd5a46be9dfb4","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85065322658"
"Cunha E.N.; de Souza M.F.B.; Lanza D.C.F.; Lima J.P.M.S.","Cunha, Eduardo Nogueira (57189387758); de Souza, Maria Fernanda Bezerra (57217205068); Lanza, Daniel Carlos Ferreira (36614492100); Lima, João Paulo Matos Santos (15925664800)","57189387758; 57217205068; 36614492100; 15925664800","A low-cost smart system for electrophoresis-based nucleic acids detection at the visible spectrum","2020","PLoS ONE","15","10 October","e0240536","","","","8","10.1371/journal.pone.0240536","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092794312&doi=10.1371%2fjournal.pone.0240536&partnerID=40&md5=177be97ad966c685f2b6ff4203e9afc1","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85092794312"
"De Medeiros Silveira I.M.; Dos Santos D.B.; Da Costa F.R.; De Melo Soares R.H.R.; Junior T.A.G.; Pontes C.S.","De Medeiros Silveira, Iáskara Michelly (58237706900); Dos Santos, Daniele Bezerra (52163354700); Da Costa, Franklin Roberto (57214154868); De Melo Soares, Rodrigo Herico Rodrigues (58238195400); Junior, Tarcísio Augusto Gonçalves (58237683800); Pontes, Cibele Soares (13611169800)","58237706900; 52163354700; 57214154868; 58238195400; 58237683800; 13611169800","Environmental licensing diagnosis of srimp farming in the state of rio grande do norte, brazil; [Diagnóstico do Licenciamento Ambiental da Carcinicultura no estado do Rio Grande do Norte, Brasil]","2019","Revista Brasileira de Geografia Fisica","12","7","","2392","2406","14","1","10.26848/rbgf.v12.7.p2392-2406","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138536466&doi=10.26848%2frbgf.v12.7.p2392-2406&partnerID=40&md5=37d007579c42f1d01ec8c9b69e324074","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85138536466"
"Fontes V.C.; Gomes M.P.; Vital H.; Ferreira B.P.; Maida M.","Fontes, Vanessa C. (58340490000); Gomes, Moab P. (36477183100); Vital, Helenice (6603239016); Ferreira, Beatrice P. (7007036703); Maida, Mauro (35986557400)","58340490000; 36477183100; 6603239016; 7007036703; 35986557400","Reefs distribution and inter reef sedimentation on Tamandaré continental shelf, Northeast Brazil","2019","Seafloor Geomorphology as Benthic Habitat: GeoHab Atlas of Seafloor Geomorphic Features and Benthic Habitats","","","","561","569","8","7","10.1016/B978-0-12-814960-7.00033-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087464000&doi=10.1016%2fB978-0-12-814960-7.00033-6&partnerID=40&md5=c6478ea5b384c9e87077ca13771728b3","Book chapter","Final","","Scopus","2-s2.0-85087464000"
"Pimentel C.R.; Rocha L.A.; Shepherd B.; Phelps T.A.Y.; Joyeux J.-C.; Martins A.S.; Stein C.E.; Teixeira J.B.; Gasparini J.L.; Reis-Filho J.A.; Garla R.C.; Francini-Filho R.B.; Delfino S.D.T.; Mello T.J.; Giarrizzo T.; Pinheiro H.T.","Pimentel, Caio R. (36155996900); Rocha, Luiz A. (7102199515); Shepherd, Bart (57021169300); Phelps, Tyler A. Y. (57203642441); Joyeux, Jean-Christophe (6603478244); Martins, Agnaldo S. (56234856100); Stein, Carlos Eduardo (57328349100); Teixeira, João B. (55664241400); Gasparini, João Luiz (6603361579); Reis-Filho, José Amorim (37013929100); Garla, Ricardo C. (13407098500); Francini-Filho, Ronaldo B. (6507776920); Delfino, Stephanie D. T. (57223307475); Mello, Thayná J. (50561821300); Giarrizzo, Tommaso (17345581900); Pinheiro, Hudson T. (34768994100)","36155996900; 7102199515; 57021169300; 57203642441; 6603478244; 56234856100; 57328349100; 55664241400; 6603361579; 37013929100; 13407098500; 6507776920; 57223307475; 50561821300; 17345581900; 34768994100","Mesophotic ecosystems at Fernando de Noronha Archipelago, Brazil (South-western Atlantic), reveal unique ichthyofauna and need for conservation","2020","Neotropical Ichthyology","18","4","e200050","","","","15","10.1590/1982-0224-2020-0050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112340049&doi=10.1590%2f1982-0224-2020-0050&partnerID=40&md5=261ac19a8fa51f40952c198b81131c5b","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85112340049"
"Begossi A.; Salyvonchyk S.; Glamuzina B.; De Souza S.P.; Lopes P.F.M.; Priolli R.H.G.; Do Prado D.O.; Ramires M.; Clauzet M.; Zapelini C.; Schneider D.T.; Silva L.T.; Silvano R.A.M.","Begossi, Alpina (6701814599); Salyvonchyk, Svetlana (55260224900); Glamuzina, Branko (6603959168); De Souza, Shirley Pacheco (36699568200); Lopes, Priscila F. M. (56468837900); Priolli, Regina H. G. (6504487025); Do Prado, Djalma Osmanir (57211619256); Ramires, Milena (16176048400); Clauzet, Mariana (16174237100); Zapelini, Cleverson (57195266710); Schneider, Daiana T. (57211619306); Silva, Luis T. (57211619796); Silvano, Renato A. M. (6602535117)","6701814599; 55260224900; 6603959168; 36699568200; 56468837900; 6504487025; 57211619256; 16176048400; 16174237100; 57195266710; 57211619306; 57211619796; 6602535117","Fishers and groupers (Epinephelus marginatus and E. morio) in the coast of Brazil: Integrating information for conservation","2019","Journal of Ethnobiology and Ethnomedicine","15","1","53","","","","18","10.1186/s13002-019-0331-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074625679&doi=10.1186%2fs13002-019-0331-2&partnerID=40&md5=e0aeb9a276a2cfbf05b49ee26cb4ec6f","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85074625679"
"Giglio V.J.; Pinheiro H.T.; Bender M.G.; Bonaldo R.M.; Costa-Lotufo L.V.; Ferreira C.E.L.; Floeter S.R.; Freire A.; Gasparini J.L.; Joyeux J.-C.; Krajewski J.P.; Lindner A.; Longo G.O.; Lotufo T.M.C.; Loyola R.; Luiz O.J.; Macieira R.M.; Magris R.A.; Mello T.J.; Quimbayo J.P.; Rocha L.A.; Segal B.; Teixeira J.B.; Vila-Nova D.A.; Vilar C.C.; Zilberberg C.; Francini-Filho R.B.","Giglio, Vinicius J. (56458298600); Pinheiro, Hudson T. (34768994100); Bender, Mariana G. (54390760500); Bonaldo, Roberta M. (9250515400); Costa-Lotufo, Letícia V. (6701417956); Ferreira, Carlos E.L. (7202112414); Floeter, Sergio R. (6603097724); Freire, Andrea (56243792600); Gasparini, João L. (6603361579); Joyeux, Jean-Christophe (6603478244); Krajewski, João Paulo (8300857600); Lindner, Alberto (24332108100); Longo, Guilherme O. (54979475700); Lotufo, Tito M.C. (6507056863); Loyola, Rafael (16507526800); Luiz, Osmar J. (6506889751); Macieira, Raphael M. (16022364500); Magris, Rafael A. (36952146100); Mello, Thayná J. (50561821300); Quimbayo, Juan P. (36158447200); Rocha, Luiz A. (7102199515); Segal, Bárbara (7102467545); Teixeira, João B. (55664241400); Vila-Nova, Daniele A. (8694822600); Vilar, Ciro C. (36667595300); Zilberberg, Carla (13409338400); Francini-Filho, Ronaldo B. (6507776920)","56458298600; 34768994100; 54390760500; 9250515400; 6701417956; 7202112414; 6603097724; 56243792600; 6603361579; 6603478244; 8300857600; 24332108100; 54979475700; 6507056863; 16507526800; 6506889751; 16022364500; 36952146100; 50561821300; 36158447200; 7102199515; 7102467545; 55664241400; 8694822600; 36667595300; 13409338400; 6507776920","Large and remote marine protected areas in the South Atlantic Ocean are flawed and raise concerns: Comments on Soares and Lucas (2018)","2018","Marine Policy","96","","","13","17","4","56","10.1016/j.marpol.2018.07.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050469709&doi=10.1016%2fj.marpol.2018.07.017&partnerID=40&md5=b408cda52b8e94911eae6b111b384aa8","Article","Final","","Scopus","2-s2.0-85050469709"
"de Queiroz Andrade H.M.M.; Rosa L.P.; de Souza F.E.S.; da Silva N.F.; Cabral M.C.; Alves Teixeira D.I.","de Queiroz Andrade, Herika Mylena Medeiros (57215583319); Rosa, Luiz Pinguelli (7006098669); de Souza, Flavo Elano Soares (57192960387); da Silva, Neilton Fidelis (7006200628); Cabral, Maulori Curié (7006825222); Alves Teixeira, Dárlio Inácio (57216749706)","57215583319; 7006098669; 57192960387; 7006200628; 7006825222; 57216749706","Seaweed production potential in the Brazilian Northeast: A study on the eastern coast of the State of Rio Grande do Norte, RN, Brazil","2020","Sustainability (Switzerland)","12","3","780","","","","4","10.3390/su12030780","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081248778&doi=10.3390%2fsu12030780&partnerID=40&md5=f5ff0be6e9ebcfc8d47a469b520237cf","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85081248778"
