"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Garcia M.D.G.; Nascimento M.A.L.D.; Mansur K.L.; Pereira R.G.F.D.A.","Garcia, Maria da Glória (7404278031); Nascimento, Marcos Antônio Leite do (55359812000); Mansur, Kátia Leite (36240685100); Pereira, Ricardo Galeno Fraga de Araújo (57210644539)","7404278031; 55359812000; 36240685100; 57210644539","Geoconservation strategies framework in Brazil: Current status from the analysis of representative case studies","2022","Environmental Science and Policy","128","","","194","207","13","13","10.1016/j.envsci.2021.11.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122541018&doi=10.1016%2fj.envsci.2021.11.006&partnerID=40&md5=2fe5df72838e1c51e1607dc4b572ad26","Article","Final","","Scopus","2-s2.0-85122541018"
"Capitani L.; Angelini R.; Keppeler F.W.; Hallwass G.; Silvano R.A.M.","Capitani, Leonardo (57200294858); Angelini, Ronaldo (56249804800); Keppeler, Friedrich Wolfgang (55413497000); Hallwass, Gustavo (36666182300); Silvano, Renato Azevedo Matias (6602535117)","57200294858; 56249804800; 55413497000; 36666182300; 6602535117","Food web modeling indicates the potential impacts of increasing deforestation and fishing pressure in the Tapajós River, Brazilian Amazon","2021","Regional Environmental Change","21","2","42","","","","10","10.1007/s10113-021-01777-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104830044&doi=10.1007%2fs10113-021-01777-z&partnerID=40&md5=610465e4d52c501b3f7a818301614e4b","Article","Final","","Scopus","2-s2.0-85104830044"
"Li W.; Hooper D.U.; Wu L.; Bakker J.D.; Gianuca A.T.; Wu X.B.; Taube F.; Wang C.; Bai Y.","Li, Wenhuai (7501794326); Hooper, David U. (7103099109); Wu, Liji (57206870520); Bakker, Jonathan D. (7203072579); Gianuca, Andros T. (40761483200); Wu, X. Ben (8718405600); Taube, Friedhelm (6701481675); Wang, Chaonan (57224986225); Bai, Yongfei (7402572342)","7501794326; 7103099109; 57206870520; 7203072579; 40761483200; 8718405600; 6701481675; 57224986225; 7402572342","Grazing regime alters plant community structure via patch-scale diversity in semiarid grasslands","2021","Ecosphere","12","6","e03547","","","","13","10.1002/ecs2.3547","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108780547&doi=10.1002%2fecs2.3547&partnerID=40&md5=99060d791119d154e8bf06f7b257118a","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85108780547"
"Majeed W.; Khawaja M.; Rana N.; de Azevedo Koch E.B.; Naseem R.; Nargis S.","Majeed, Waqar (57216759762); Khawaja, Masud (57223333941); Rana, Naureen (36612194600); de Azevedo Koch, Elmo Borges (56312595600); Naseem, Rimsha (57219451829); Nargis, Shahla (57218914132)","57216759762; 57223333941; 36612194600; 56312595600; 57219451829; 57218914132","Evaluation of insect diversity and prospects for pest management in agriculture","2022","International Journal of Tropical Insect Science","42","3","","2249","2258","9","5","10.1007/s42690-022-00747-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124725005&doi=10.1007%2fs42690-022-00747-0&partnerID=40&md5=4079c1b2cccbf0891383a8653304aa0a","Article","Final","","Scopus","2-s2.0-85124725005"
"da Costa T.L.N.; Lucas F.M.F.; da Silva B.R.F.; Das Chagas K.P.T.; Freire A.D.S.M.; Ucella-Filho J.G.M.; da Silva Santana J.A.; Costa M.D.P.","da Costa, Thalles Luiz Negreiros (57832920500); Lucas, Fernanda Moura Fonseca (57218587310); da Silva, Bruna Rafaella Ferreira (57224907635); Das Chagas, Kyvia Pontes Teixeira (57196259607); Freire, Ageu da Silva Monteiro (57833310500); Ucella-Filho, João Gilberto Meza (57441870000); da Silva Santana, José Augusto (57832920600); Costa, Malcon Do Prado (36695791900)","57832920500; 57218587310; 57224907635; 57196259607; 57833310500; 57441870000; 57832920600; 36695791900","How do meteorological factors alter the phenology of a neotropical tree species?","2022","Cerne","28","1","e-103098","","","","0","10.1590/01047760202228013098","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135534799&doi=10.1590%2f01047760202228013098&partnerID=40&md5=c4e1cbcdd16ed315b597c53cf0240a07","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85135534799"
"Silva J.L.A.; Souza A.F.; Vitória A.P.","Silva, José Luiz Alves (57189989486); Souza, Alexandre F. (7103402648); Vitória, Angela Pierre (6603548541)","57189989486; 7103402648; 6603548541","Mapping functional tree regions of the Atlantic Forest: how much is left and opportunities for conservation","2022","Environmental Conservation","49","3","","164","171","7","2","10.1017/S0376892922000212","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136127766&doi=10.1017%2fS0376892922000212&partnerID=40&md5=b096a7d3c6f109b686358bb3f345d270","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85136127766"
"Luna L.W.; Dias C.; Pichorim M.; Leandro-Silva V.; Biancalana R.N.; de Girão e Silva W.A.; Araripe J.; do Rêgo P.S.","Luna, Leilton Willians (57195218276); Dias, Cleyssian (57202015081); Pichorim, Mauro (14519718000); Leandro-Silva, Victor (57202922801); Biancalana, Renata Neves (55376286600); de Girão e Silva, Weber Andrade (57195215277); Araripe, Juliana (14025501100); do Rêgo, Péricles Sena (22939031700)","57195218276; 57202015081; 14519718000; 57202922801; 55376286600; 57195215277; 14025501100; 22939031700","Historical climate change as driver of populational range expansion and differentiation in a rare and partially migratory Neotropical bird","2022","Journal of Ornithology","163","2","","495","507","12","0","10.1007/s10336-021-01948-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122319229&doi=10.1007%2fs10336-021-01948-z&partnerID=40&md5=91f7cd0cabd4009a5604a4f3b4cc2a19","Article","Final","","Scopus","2-s2.0-85122319229"
"Chaves W.A.; Valle D.; Tavares A.S.; von Mühlen E.M.; Wilcove D.S.","Chaves, Willandia A. (55569363900); Valle, Denis (14040741200); Tavares, Aline S. (57206772445); von Mühlen, Eduardo M. (56986595600); Wilcove, David S. (6602124672)","55569363900; 14040741200; 57206772445; 56986595600; 6602124672","Investigating illegal activities that affect biodiversity: the case of wildlife consumption in the Brazilian Amazon","2021","Ecological Applications","31","7","e02402","","","","5","10.1002/eap.2402","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112055229&doi=10.1002%2feap.2402&partnerID=40&md5=b638c6baecb5856468be5e8670d49679","Article","Final","","Scopus","2-s2.0-85112055229"
"May L.; Aura C.M.; Becker V.; Briddon C.L.; Carvalho L.R.; Dobel A.J.; Jamwal P.; Kamphuis B.; Marinho M.M.; McGowan S.; Nandini S.; Nyamweya C.; Ongore C.; Sarma S.S.S.; Wishart M.J.","May, L. (57216907006); Aura, C Mulanda (35783932000); Becker, V. (23466395200); Briddon, C.L. (57914590100); Carvalho, L.R. (8140762800); Dobel, A.J. (57211977049); Jamwal, P. (24780642300); Kamphuis, B. (57225940110); Marinho, M.M. (7004234611); McGowan, S. (7006808537); Nandini, S. (7004354539); Nyamweya, C. (36061299600); Ongore, C. (57195904184); Sarma, S.S.S. (7102934467); Wishart, M.J. (57513090400)","57216907006; 35783932000; 23466395200; 57914590100; 8140762800; 57211977049; 24780642300; 57225940110; 7004234611; 7006808537; 7004354539; 36061299600; 57195904184; 7102934467; 57513090400","Getting into hot water: Water quality in tropical lakes in relation to their utilisation","2021","IOP Conference Series: Earth and Environmental Science","789","1","012021","","","","6","10.1088/1755-1315/789/1/012021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110005850&doi=10.1088%2f1755-1315%2f789%2f1%2f012021&partnerID=40&md5=1ab4f9cb2c07a8252094c8e31f08b787","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85110005850"
"Campos-Silva J.V.; Peres C.A.; Amaral J.H.F.; Sarmento H.; Forsberg B.; Fonseca C.R.","Campos-Silva, João Vitor (57208457270); Peres, Carlos A. (7005085103); Amaral, João Henrique Fernandes (55861058000); Sarmento, Hugo (14833107600); Forsberg, Bruce (7006401967); Fonseca, Carlos Roberto (55989546500)","57208457270; 7005085103; 55861058000; 14833107600; 7006401967; 55989546500","Fisheries management influences phytoplankton biomass of Amazonian floodplain lakes","2021","Journal of Applied Ecology","58","4","","731","743","12","13","10.1111/1365-2664.13763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094108881&doi=10.1111%2f1365-2664.13763&partnerID=40&md5=48b6b7dea3afde36a5fa383ecab70e3e","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85094108881"
"Ferreira L.S.; Sábato V.; Pinheiro T.A.; Neto E.; Rocha L.H.; Baumgarten J.; Rodrigues F.H.; Sousa-Lima R.S.","Ferreira, Luane S. (57208114262); Sábato, Victor (57212109702); Pinheiro, Thiago A. (57607352100); Neto, Edvaldo (57218872488); Rocha, Luciana H. (57202406074); Baumgarten, Júlio (15842854400); Rodrigues, Flávio H. (7101624945); Sousa-Lima, Renata S. (8644472800)","57208114262; 57212109702; 57607352100; 57218872488; 57202406074; 15842854400; 7101624945; 8644472800","Long-Distance Counter Calling in Maned Wolves: Friends or Foes?","2022","Animals","12","9","1081","","","","5","10.3390/ani12091081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128616362&doi=10.3390%2fani12091081&partnerID=40&md5=6ea3e924cf28d970bbfb0f2c05c4f4f8","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85128616362"
"Silva M.R.O.; Pennino M.G.; Lopes P.F.M.","Silva, M.R.O. (57211848133); Pennino, M.G. (40762087900); Lopes, P.F.M. (56468837900)","57211848133; 40762087900; 56468837900","Predicting potential compliance of small-scale fishers in Brazil: The need to increase trust to achieve fisheries management goals","2021","Journal of Environmental Management","288","","112372","","","","9","10.1016/j.jenvman.2021.112372","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102784989&doi=10.1016%2fj.jenvman.2021.112372&partnerID=40&md5=5651c52ee0d9cac42abcaa48de3000de","Article","Final","","Scopus","2-s2.0-85102784989"
"Jorge J.S.; Sales R.F.D.; Silva V.T.C.; Freire E.M.X.","Jorge, Jaqueiuto da Silva (57202521837); Sales, Raul Fernandes Dantas (54279303600); Silva, Vinicius Thawaan Cerqueira (57216950743); Freire, Eliza Maria Xavier (7103410176)","57202521837; 54279303600; 57216950743; 7103410176","Lizards and bromeliads in the Neotropics: literature review and relevance of this association to conservation","2021","Symbiosis","84","2","","119","130","11","3","10.1007/s13199-021-00779-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106220178&doi=10.1007%2fs13199-021-00779-z&partnerID=40&md5=b16cf0d535a5f4487d3046eaecd6116f","Review","Final","","Scopus","2-s2.0-85106220178"
"Santos A.P.B.; Rapini A.; Meve U.; Rocha L.; Ribeiro P.L.; Liede-Schumann S.; Goyder D.","Santos, Amanda Pricilla Batista (56765075000); Rapini, Alessandro (6602744173); Meve, Ulrich (7004097854); Rocha, Lamarck (21735659600); Ribeiro, Patrícia Luz (21739503000); Liede-Schumann, Sigrid (8582160300); Goyder, David (6603904916)","56765075000; 6602744173; 7004097854; 21735659600; 21739503000; 8582160300; 6603904916","Petalostelma of Brazil and the initial evolution of Metastelmatinae (Apocynaceae)","2021","Plant Systematics and Evolution","307","2","27","","","","1","10.1007/s00606-021-01742-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103264798&doi=10.1007%2fs00606-021-01742-7&partnerID=40&md5=52600231f6786f19e1f7d8f415f03144","Article","Final","","Scopus","2-s2.0-85103264798"
"Fonseca C.R.; Paterno G.B.; Guadagnin D.L.; Venticinque E.M.; Overbeck G.E.; Ganade G.; Metzger J.P.; Kollmann J.; Sauer J.; Cardoso M.Z.; Lopes P.F.M.; Oliveira R.S.; Pillar V.D.; Weisser W.W.","Fonseca, Carlos Roberto (55989546500); Paterno, Gustavo B. (56708321900); Guadagnin, Demétrio L. (8945202700); Venticinque, Eduardo M. (6505876898); Overbeck, Gerhard E. (56268060900); Ganade, Gislene (6603305702); Metzger, Jean Paul (56462138300); Kollmann, Johannes (55851582800); Sauer, Johannes (15846725100); Cardoso, Márcio Zikán (24474181600); Lopes, Priscila F.M. (56468837900); Oliveira, Rafael S. (57203028938); Pillar, Valério D. (6602101854); Weisser, Wolfgang W. (57203177937)","55989546500; 56708321900; 8945202700; 6505876898; 56268060900; 6603305702; 56462138300; 55851582800; 15846725100; 24474181600; 56468837900; 57203028938; 6602101854; 57203177937","Conservation biology: four decades of problem- and solution-based research","2021","Perspectives in Ecology and Conservation","19","2","","121","130","9","16","10.1016/j.pecon.2021.03.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102645356&doi=10.1016%2fj.pecon.2021.03.003&partnerID=40&md5=47e8bc7cf497d39011f45d538c1c299e","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85102645356"
"Marín A.; Alfaro R.; Villegas-Llerena C.; Reyes-Flores L.E.; Alvarez-Jaque I.B.; Robles C.; Ingar C.; Yzásiga-Barrera C.G.; Calado L.L.; Zelada-Mázmela E.","Marín, Alan (55189570200); Alfaro, Ruben (57201442227); Villegas-Llerena, Claudio (55312122900); Reyes-Flores, Lorenzo E. (57204656892); Alvarez-Jaque, Irina B. (57224808316); Robles, Christian (56651966300); Ingar, Claudia (57224812467); Yzásiga-Barrera, Carmen G. (57222311843); Calado, Leonardo L. (57202944821); Zelada-Mázmela, Eliana (57204651403)","55189570200; 57201442227; 55312122900; 57204656892; 57224808316; 56651966300; 57224812467; 57222311843; 57202944821; 57204651403","Molecular tools against the illegal exploitation of the threatened Pacific seahorse Hippocampus ingens Girard, 1858","2021","Journal for Nature Conservation","62","","126030","","","","4","10.1016/j.jnc.2021.126030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108321851&doi=10.1016%2fj.jnc.2021.126030&partnerID=40&md5=3929568dfe0b26eaf1081e59c8836801","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85108321851"
"Manhães A.P.; Mazzochini G.G.; Marinho F.; Ganade G.; Carvalho A.R.","Manhães, Adriana Pellegrini (57189040001); Mazzochini, Guilherme Gerhardt (54780172900); Marinho, Felipe (57189041622); Ganade, Gislene (6603305702); Carvalho, Adriana Rosa (7201882441)","57189040001; 54780172900; 57189041622; 6603305702; 7201882441","Loss of plant cover mediates the negative effect of anthropogenic disturbance on the multifunctionality of a dryland","2022","Applied Vegetation Science","25","1","e12636","","","","5","10.1111/avsc.12636","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127300183&doi=10.1111%2favsc.12636&partnerID=40&md5=8a2aeaef84a84f4bf38cd1cc76c15510","Article","Final","","Scopus","2-s2.0-85127300183"
"Macario P.; Toledo-Lima G.S.; Tavares-Damasceno J.P.; Pichorim M.","Macario, Phoeve (55822482100); Toledo-Lima, Guilherme Santos (55822634300); Tavares-Damasceno, João Paulo (57195670764); Pichorim, Mauro (14519718000)","55822482100; 55822634300; 57195670764; 14519718000","Avian response to prolonged drought in drylands: The case of two dove species in Brazil's semi-arid region","2021","Journal of Arid Environments","188","","104447","","","","2","10.1016/j.jaridenv.2021.104447","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100791057&doi=10.1016%2fj.jaridenv.2021.104447&partnerID=40&md5=6b481fd724ceca359028f1e2f7df56e8","Article","Final","","Scopus","2-s2.0-85100791057"
"Proença C.E.B.; Tuler A.C.; Lucas E.J.; Vasconcelos T.N.D.C.; De Faria J.E.Q.; Staggemeier V.G.; De-Carvalho P.S.; Forni-Martins E.R.; Inglis P.W.; Da Mata L.R.; Da Costa I.R.","Proença, Carolyn Elinore Barnes (8779680500); Tuler, Amelia Carlos (55949159200); Lucas, Eve J (57218494332); Vasconcelos, Thais Nogales Da Costa (56723771800); De Faria, Jair Eustáquio Quintino (55918080600); Staggemeier, Vanessa Graziele (24825628600); De-Carvalho, Plauto Simão (56818701000); Forni-Martins, Eliana Regina (6602463745); Inglis, Peter Ward (6603954069); Da Mata, Lorena Ramos (57422458900); Da Costa, Itayguara Ribeiro (55665489300)","8779680500; 55949159200; 57218494332; 56723771800; 55918080600; 24825628600; 56818701000; 6602463745; 6603954069; 57422458900; 55665489300","Diversity, phylogeny and evolution of the rapidly evolving genus Psidium L. (Myrtaceae, Myrteae)","2022","Annals of Botany","129","4","","367","388","21","14","10.1093/aob/mcac005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127914872&doi=10.1093%2faob%2fmcac005&partnerID=40&md5=9dea8d46106bf8e5b9745e6c0e301f5b","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85127914872"
"Marinho P.H.; de Araújo F.R.; Grangeiro R.P.; de Azevedo F.C.; Lemos F.G.","Marinho, Paulo Henrique (57193934206); de Araújo, Fernanda Reis (57300216900); Grangeiro, Raissa Praxedes (57300217000); de Azevedo, Fernanda Cavalcanti (57214670945); Lemos, Frederico Gemesio (43161220100)","57193934206; 57300216900; 57300217000; 57214670945; 43161220100","Where does the fox stay? First camera trap records of the threatened hoary fox Lycalopex vetulus (Carnivora, Canidae) in a xeric habitat of a neotropical dry forest–savanna ecotone","2022","Mammal Research","67","1","","131","136","5","0","10.1007/s13364-021-00606-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117346248&doi=10.1007%2fs13364-021-00606-2&partnerID=40&md5=a0bb1fadd1d1860b6c1e4049bcdd17ae","Article","Final","","Scopus","2-s2.0-85117346248"
"Freire K.M.F.; Almeida Z.D.S.D.; Amador J.R.E.T.; Aragão J.A.; Araújo A.R.D.R.; Ávila-da-Silva A.O.; Bentes B.; Carneiro M.H.; Chiquieri J.; Fernandes C.A.F.; Figueiredo M.B.; Hostim-Silva M.; Jimenez É.A.; Keunecke K.A.; Lopes P.F.M.; Mendonça J.T.; Musiello-Fernandes J.; Olavo G.; Primitivo C.; Rotundo M.M.; Santana R.F.; Sant’Ana R.; Scheidt G.; Silva L.M.A.D.; Trindade-Santos I.; Velasco G.; Vianna M.","Freire, Kátia Meirelles Felizola (25227675000); Almeida, Zafira da Silva de (59142358600); Amador, José Raimundo Emanoel Trindade (57226638503); Aragão, José Augusto (57226644848); Araújo, Ana Rosa da Rocha (57226635857); Ávila-da-Silva, Antônio Olinto (16202204000); Bentes, Bianca (35268196600); Carneiro, Marcus Henrique (36605828600); Chiquieri, Julien (24553960600); Fernandes, Cezar Augusto Freire (55427851600); Figueiredo, Marina Bezerra (56428570900); Hostim-Silva, Maurício (6507465318); Jimenez, Érica Antunes (55799090400); Keunecke, Karina Annes (18042061300); Lopes, Priscila Fabiana Macedo (56468837900); Mendonça, Jocemar Tomasino (36089141400); Musiello-Fernandes, Joelson (55252838300); Olavo, George (6507332052); Primitivo, Camila (57222989552); Rotundo, Matheus Marcos (26642780500); Santana, Raynara Filho (57226643180); Sant’Ana, Rodrigo (57192421111); Scheidt, Guilherme (57226635559); Silva, Luis Maurício Abdon da (57672875200); Trindade-Santos, Isaac (57192887766); Velasco, Gonzalo (8311775400); Vianna, Marcelo (23490825700)","25227675000; 59142358600; 57226638503; 57226644848; 57226635857; 16202204000; 35268196600; 36605828600; 24553960600; 55427851600; 56428570900; 6507465318; 55799090400; 18042061300; 56468837900; 36089141400; 55252838300; 6507332052; 57222989552; 26642780500; 57226643180; 57192421111; 57226635559; 57672875200; 57192887766; 8311775400; 23490825700","Reconstruction of Marine Commercial Landings for the Brazilian Industrial and Artisanal Fisheries From 1950 to 2015","2021","Frontiers in Marine Science","8","","659110","","","","32","10.3389/fmars.2021.659110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112244872&doi=10.3389%2ffmars.2021.659110&partnerID=40&md5=f4aab46fb8eeb19e0510a0ae6818310b","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85112244872"
